time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7800000000000004,0.5286694437110695,-0.07426313416912154,7.261628322497621,4.509003973064537,4.49243249888751,0.0,2.1770621373895622,-0.15332775166822804,-7.18097438216365,-12.196976182800999,13.277258784639246,0.0,-203.16555432407614,-452.18985497548,-596.9860465251406,399.20574499510803
0.8400000000000004,0.6741974481399917,-0.08121179025082464,6.8115473524637205,3.449586293744531,5.354720223871137,0.0,2.6627169714360885,-0.06288114186587598,-7.8178237993884805,-14.12030864442257,13.187688752886388,0.0,-62.56502283000944,-410.3025499853078,-595.4022211236596,228.6132629546091
0.9000000000000005,0.8384629921121329,-0.08850637966731668,6.314937264857573,3.534260414154769,1.413311238413229,0.0,2.6372225958289044,-0.19248250177774118,-8.744504863867567,-14.45390027383856,13.615442672506605,0.0,29.25155339959242,-453.255829568281,-580.903686749818,340.24092789414124
0.9600000000000005,0.9932873381509909,-0.09827034996015702,5.774468536994167,3.607397019265804,1.1846041094082693,0.0,2.565250213239393,-0.13998491295764587,-9.291607125016371,-12.696381222478427,11.355220495619657,0.0,225.67333164041602,-215.45639565264133,-242.63423751475767,23.20386465834344
1.0200000000000005,1.1440491766936927,-0.10627098997472038,5.199454549983728,2.190950354880105,1.9648357257836864,0.0,2.5076460149274484,-0.12409442124841975,-9.848220036059297,-11.879440426090687,10.481888601707194,0.0,-38.73722975042085,-238.3950848852188,-358.4065208895933,194.95749552425298
1.0800000000000005,1.2934784292018084,-0.11415388771561279,4.590686666275691,4.352388816784696,1.6764970859353916,0.0,2.5006907033560575,-0.15334710417847752,-10.490861044136654,-10.272240298765169,9.301837662496414,0.0,187.32361474558203,-218.9042643371108,-151.92662438186426,124.16565797972618
1.1400000000000006,1.4366180078082003,-0.11918761803202853,3.940880886971389,4.280075137677915,3.087285640493789,0.0,2.3071181819563567,0.02074940849003437,-11.158118023362336,-10.52819262529884,8.981461082135551,0.0,28.176569611149418,-244.60072633728885,-445.0354331323604,273.1028162947708
1.2000000000000006,1.5763749106669973,-0.11482971359942297,3.2505494592182123,4.002258816928174,1.7475879683141944,0.0,2.336816158548295,0.07617702046385685,-11.876371866914551,-10.734988161701924,8.25483547568064,0.0,145.09965569125913,-205.74276875142576,-386.7216801407052,158.0775120543922
1.2600000000000007,1.7151308757668111,-0.10897567603557817,2.5203395760251657,4.872675283798161,5.222761840515844,0.0,2.2702628533185094,0.08261735515410122,-12.417708375877927,-9.771978584098534,6.225267937470752,0.0,323.3313177578616,-111.61586194919427,-190.01523995166568,-30.095765493282364
1.3200000000000007,1.854353108945346,-0.10592654075323583,1.7549176712907715,1.856455723707338,5.742455047446473,0.0,2.329986069987625,0.016242460187774144,-13.04350385159135,-10.872760757409074,6.091696802899801,0.0,124.39277347274447,-207.24050090388602,-427.6911939925338,44.063033581461916
1.3800000000000008,1.9963806383464122,-0.09326933546165714,0.9551369704913437,2.270275743333741,2.227512861852494,0.0,2.3682063871002046,0.3314852898045469,-13.580279338188516,-11.809418267289663,5.0703913745316465,0.0,318.5887466632816,-243.5217366502513,-530.8793084650453,301.72367493888555
1.4400000000000008,2.138045630229142,-0.07269685822071174,0.12915655714690566,4.208802213570763,3.8133503263201085,0.0,2.297818159541621,0.36661012618761923,-13.950099875675106,-9.99164502596811,6.021189534579797,0.0,106.68165893602418,-330.42610108532386,-335.0117220401979,350.61204819583423
1.5000000000000009,2.278429976619593,-0.04681492419035582,0.0,4.0065487058077345,6.253488724153495,0.0,2.3527058823090656,0.4851813180486373,-14.705354689670534,-9.77525514990404,4.43658832788016,0.0,320.53913074729974,-128.89257617425395,-286.63657081762426,-45.95799484442465
